query,result,rank,click,dwell_time,relevance,ctr,adjusted_relevance,ai_relevance,normalized_ai_relevance,behavior_weight,weighted_relevance,original_score,fine_tuned_score
best programming languages 2025,Best languages to learn,1,0,0,0,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,0,0,0,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,1,35,1,0.0031545741324921,35,9.59332101047039e-05,0.2531324292108149,72,18.225534903178673,9.59332101047039e-05,18.225534903178673
best laptop gaming,Laptop A review,1,0,0,0,0.0,0,6.9844325480517e-05,0.12355250098514062,1,0.12355250098514062,6.9844325480517e-05,0.12355250098514062
best laptop gaming,Laptop B specs,2,1,50,1,0.0033557046979865,50,9.61163459578529e-05,0.25404203999136143,102,25.912288079118866,9.61163459578529e-05,25.912288079118866
best laptop gaming,Top gaming laptops,3,0,0,1,0.0,0,7.160750828916207e-05,0.13230998928271062,1,0.13230998928271062,7.160750828916207e-05,0.13230998928271062
best laptop gaming,Laptop A review,1,1,38,1,0.0033557046979865,38,6.9844325480517e-05,0.12355250098514062,78,9.637095076840968,6.9844325480517e-05,9.637095076840968
best laptop gaming,Laptop B specs,2,1,56,1,0.0033557046979865,56,9.61163459578529e-05,0.25404203999136143,114,28.960792559015204,9.61163459578529e-05,28.960792559015204
best laptop gaming,Top gaming laptops,3,1,45,1,0.0033557046979865,45,7.160750828916207e-05,0.13230998928271062,92,12.172519014009378,7.160750828916207e-05,12.172519014009378
weather new york,NYC weather today,1,1,15,1,0.0033112582781456,15,5.4528714827029034e-05,0.047481953784689196,32,1.5194225211100543,5.4528714827029034e-05,1.5194225211100543
weather new york,Weather forecast,2,1,58,1,0.0033112582781456,58,4.905077730654739e-05,0.02027378597859375,118,2.3923067454740625,4.905077730654739e-05,2.3923067454740625
weather new york,New York climate,3,1,12,1,0.0033112582781456,12,4.4968968722969294e-05,0.0,26,0.0,4.4968968722969294e-05,0.0
best programming languages 2025,Best languages to learn,1,1,16,1,0.0031545741324921,16,9.530770330457017e-05,0.250025622329893,34,8.500871159216363,9.530770330457017e-05,8.500871159216363
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,1,54,1,0.0031545741324921,54,9.59332101047039e-05,0.2531324292108149,110,27.84456721318964,9.59332101047039e-05,27.84456721318964
cheap flights tokyo,Flight deals to Tokyo,1,0,0,1,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,0,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,1,8,1,0.0032467532467532,8,0.00014266659854911268,0.48525078948578115,18,8.734514210744061,0.00014266659854911268,8.734514210744061
best programming languages 2025,Best languages to learn,1,1,10,1,0.0031545741324921,10,9.530770330457017e-05,0.250025622329893,22,5.500563691257646,9.530770330457017e-05,5.500563691257646
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,1,7,1,0.0031545741324921,7,9.59332101047039e-05,0.2531324292108149,16,4.050118867373039,9.59332101047039e-05,4.050118867373039
weather new york,NYC weather today,1,1,49,1,0.0033112582781456,49,5.4528714827029034e-05,0.047481953784689196,100,4.748195378468919,5.4528714827029034e-05,4.748195378468919
weather new york,Weather forecast,2,0,0,0,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,0,0,0,0.0,0,4.4968968722969294e-05,0.0,1,0.0,4.4968968722969294e-05,0.0
weather new york,NYC weather today,1,1,55,1,0.0033112582781456,55,5.4528714827029034e-05,0.047481953784689196,112,5.3179788238851895,5.4528714827029034e-05,5.3179788238851895
weather new york,Weather forecast,2,0,0,1,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,1,30,1,0.0033112582781456,30,4.4968968722969294e-05,0.0,62,0.0,4.4968968722969294e-05,0.0
cheap flights tokyo,Flight deals to Tokyo,1,0,0,0,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,1,49,1,0.0032467532467532,49,0.00010685342567740008,0.3073716491124193,100,30.737164911241933,0.00010685342567740008,30.737164911241933
cheap flights tokyo,Best airlines to Japan,3,0,0,1,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
cheap flights tokyo,Flight deals to Tokyo,1,0,0,1,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,1,45,1,0.0032467532467532,45,0.00010685342567740008,0.3073716491124193,92,28.278191718342576,0.00010685342567740008,28.278191718342576
cheap flights tokyo,Best airlines to Japan,3,1,2,1,0.0032467532467532,2,0.00014266659854911268,0.48525078948578115,6,2.911504736914687,0.00014266659854911268,2.911504736914687
learn python,Python tutorial,1,1,49,1,0.0032467532467532,49,0.00024630327243357897,1.0,100,100.0,0.00024630327243357897,100.0
learn python,Learn Python fast,2,0,0,1,0.0,0,9.176792082143947e-05,0.23244400599381823,1,0.23244400599381823,9.176792082143947e-05,0.23244400599381823
learn python,Python for beginners,3,0,0,1,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
weather new york,NYC weather today,1,0,0,1,0.0,0,5.4528714827029034e-05,0.047481953784689196,1,0.047481953784689196,5.4528714827029034e-05,0.047481953784689196
weather new york,Weather forecast,2,0,0,1,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,1,14,1,0.0033112582781456,14,4.4968968722969294e-05,0.0,30,0.0,4.4968968722969294e-05,0.0
weather new york,NYC weather today,1,1,56,1,0.0033112582781456,56,5.4528714827029034e-05,0.047481953784689196,114,5.412942731454568,5.4528714827029034e-05,5.412942731454568
weather new york,Weather forecast,2,1,56,1,0.0033112582781456,56,4.905077730654739e-05,0.02027378597859375,114,2.3112116015596875,4.905077730654739e-05,2.3112116015596875
weather new york,New York climate,3,1,45,1,0.0033112582781456,45,4.4968968722969294e-05,0.0,92,0.0,4.4968968722969294e-05,0.0
cheap flights tokyo,Flight deals to Tokyo,1,0,0,0,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,1,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,1,9,1,0.0032467532467532,9,0.00014266659854911268,0.48525078948578115,20,9.705015789715624,0.00014266659854911268,9.705015789715624
cheap flights tokyo,Flight deals to Tokyo,1,0,0,0,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,1,15,1,0.0032467532467532,15,0.00010685342567740008,0.3073716491124193,32,9.835892771597418,0.00010685342567740008,9.835892771597418
cheap flights tokyo,Best airlines to Japan,3,0,0,0,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
best programming languages 2025,Best languages to learn,1,1,40,1,0.0031545741324921,40,9.530770330457017e-05,0.250025622329893,82,20.502101031051225,9.530770330457017e-05,20.502101031051225
best programming languages 2025,Top programming languages,2,1,42,1,0.0031545741324921,42,7.872181595303118e-05,0.16764578419074058,86,14.41753744040369,7.872181595303118e-05,14.41753744040369
best programming languages 2025,Most in-demand coding skills,3,1,42,1,0.0031545741324921,42,9.59332101047039e-05,0.2531324292108149,86,21.769388912130083,9.59332101047039e-05,21.769388912130083
weather new york,NYC weather today,1,1,2,1,0.0033112582781456,2,5.4528714827029034e-05,0.047481953784689196,6,0.2848917227081352,5.4528714827029034e-05,0.2848917227081352
weather new york,Weather forecast,2,0,0,0,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,0,0,1,0.0,0,4.4968968722969294e-05,0.0,1,0.0,4.4968968722969294e-05,0.0
best programming languages 2025,Best languages to learn,1,1,5,1,0.0031545741324921,5,9.530770330457017e-05,0.250025622329893,12,3.000307467958716,9.530770330457017e-05,3.000307467958716
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,1,16,1,0.0031545741324921,16,9.59332101047039e-05,0.2531324292108149,34,8.606502593167708,9.59332101047039e-05,8.606502593167708
cheap flights tokyo,Flight deals to Tokyo,1,0,0,0,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,1,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,1,13,1,0.0032467532467532,13,0.00014266659854911268,0.48525078948578115,28,13.587022105601871,0.00014266659854911268,13.587022105601871
best programming languages 2025,Best languages to learn,1,1,22,1,0.0031545741324921,22,9.530770330457017e-05,0.250025622329893,46,11.501178627175078,9.530770330457017e-05,11.501178627175078
best programming languages 2025,Top programming languages,2,0,0,1,0.0,0,7.872181595303118e-05,0.16764578419074058,1,0.16764578419074058,7.872181595303118e-05,0.16764578419074058
best programming languages 2025,Most in-demand coding skills,3,0,0,1,0.0,0,9.59332101047039e-05,0.2531324292108149,1,0.2531324292108149,9.59332101047039e-05,0.2531324292108149
cheap flights tokyo,Flight deals to Tokyo,1,0,0,0,0.0,0,7.034215377643704e-05,0.12602514616653807,1,0.12602514616653807,7.034215377643704e-05,0.12602514616653807
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,1,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,0,0,1,0.0,0,0.00014266659854911268,0.48525078948578115,1,0.48525078948578115,0.00014266659854911268,0.48525078948578115
best programming languages 2025,Best languages to learn,1,1,29,1,0.0031545741324921,29,9.530770330457017e-05,0.250025622329893,60,15.00153733979358,9.530770330457017e-05,15.00153733979358
best programming languages 2025,Top programming languages,2,1,3,1,0.0031545741324921,3,7.872181595303118e-05,0.16764578419074058,8,1.3411662735259247,7.872181595303118e-05,1.3411662735259247
best programming languages 2025,Most in-demand coding skills,3,1,59,1,0.0031545741324921,59,9.59332101047039e-05,0.2531324292108149,120,30.37589150529779,9.59332101047039e-05,30.37589150529779
learn python,Python tutorial,1,0,0,1,0.0,0,0.00024630327243357897,1.0,1,1.0,0.00024630327243357897,1.0
learn python,Learn Python fast,2,0,0,1,0.0,0,9.176792082143947e-05,0.23244400599381823,1,0.23244400599381823,9.176792082143947e-05,0.23244400599381823
learn python,Python for beginners,3,0,0,1,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
best programming languages 2025,Best languages to learn,1,0,0,1,0.0,0,9.530770330457017e-05,0.250025622329893,1,0.250025622329893,9.530770330457017e-05,0.250025622329893
best programming languages 2025,Top programming languages,2,1,56,1,0.0031545741324921,56,7.872181595303118e-05,0.16764578419074058,114,19.111619397744427,7.872181595303118e-05,19.111619397744427
best programming languages 2025,Most in-demand coding skills,3,1,15,1,0.0031545741324921,15,9.59332101047039e-05,0.2531324292108149,32,8.100237734746077,9.59332101047039e-05,8.100237734746077
best laptop gaming,Laptop A review,1,0,0,0,0.0,0,6.9844325480517e-05,0.12355250098514062,1,0.12355250098514062,6.9844325480517e-05,0.12355250098514062
best laptop gaming,Laptop B specs,2,0,0,1,0.0,0,9.61163459578529e-05,0.25404203999136143,1,0.25404203999136143,9.61163459578529e-05,0.25404203999136143
best laptop gaming,Top gaming laptops,3,0,0,1,0.0,0,7.160750828916207e-05,0.13230998928271062,1,0.13230998928271062,7.160750828916207e-05,0.13230998928271062
learn python,Python tutorial,1,1,25,1,0.0032467532467532,25,0.00024630327243357897,1.0,52,52.0,0.00024630327243357897,52.0
learn python,Learn Python fast,2,0,0,1,0.0,0,9.176792082143947e-05,0.23244400599381823,1,0.23244400599381823,9.176792082143947e-05,0.23244400599381823
learn python,Python for beginners,3,0,0,1,0.0,0,0.00015580591571051627,0.5505119840226522,1,0.5505119840226522,0.00015580591571051627,0.5505119840226522
weather new york,NYC weather today,1,1,56,1,0.0033112582781456,56,5.4528714827029034e-05,0.047481953784689196,114,5.412942731454568,5.4528714827029034e-05,5.412942731454568
weather new york,Weather forecast,2,0,0,0,0.0,0,4.905077730654739e-05,0.02027378597859375,1,0.02027378597859375,4.905077730654739e-05,0.02027378597859375
weather new york,New York climate,3,1,20,1,0.0033112582781456,20,4.4968968722969294e-05,0.0,42,0.0,4.4968968722969294e-05,0.0
best laptop gaming,Laptop A review,1,0,0,0,0.0,0,6.9844325480517e-05,0.12355250098514062,1,0.12355250098514062,6.9844325480517e-05,0.12355250098514062
best laptop gaming,Laptop B specs,2,1,19,1,0.0033557046979865,19,9.61163459578529e-05,0.25404203999136143,40,10.161681599654457,9.61163459578529e-05,10.161681599654457
best laptop gaming,Top gaming laptops,3,0,0,1,0.0,0,7.160750828916207e-05,0.13230998928271062,1,0.13230998928271062,7.160750828916207e-05,0.13230998928271062
best laptop gaming,Laptop A review,1,1,20,1,0.0033557046979865,20,6.9844325480517e-05,0.12355250098514062,42,5.189205041375906,6.9844325480517e-05,5.189205041375906
best laptop gaming,Laptop B specs,2,1,17,1,0.0033557046979865,17,9.61163459578529e-05,0.25404203999136143,36,9.145513439689012,9.61163459578529e-05,9.145513439689012
best laptop gaming,Top gaming laptops,3,1,43,1,0.0033557046979865,43,7.160750828916207e-05,0.13230998928271062,88,11.643279056878535,7.160750828916207e-05,11.643279056878535
best laptop gaming,Laptop A review,1,0,0,1,0.0,0,6.9844325480517e-05,0.12355250098514062,1,0.12355250098514062,6.9844325480517e-05,0.12355250098514062
best laptop gaming,Laptop B specs,2,0,0,0,0.0,0,9.61163459578529e-05,0.25404203999136143,1,0.25404203999136143,9.61163459578529e-05,0.25404203999136143
best laptop gaming,Top gaming laptops,3,0,0,0,0.0,0,7.160750828916207e-05,0.13230998928271062,1,0.13230998928271062,7.160750828916207e-05,0.13230998928271062
best programming languages 2025,Best languages to learn,1,1,25,1,0.0031545741324921,25,9.530770330457017e-05,0.250025622329893,52,13.001332361154436,9.530770330457017e-05,13.001332361154436
best programming languages 2025,Top programming languages,2,1,45,1,0.0031545741324921,45,7.872181595303118e-05,0.16764578419074058,92,15.423412145548134,7.872181595303118e-05,15.423412145548134
best programming languages 2025,Most in-demand coding skills,3,0,0,0,0.0,0,9.59332101047039e-05,0.2531324292108149,1,0.2531324292108149,9.59332101047039e-05,0.2531324292108149
cheap flights tokyo,Flight deals to Tokyo,1,1,59,1,0.0032467532467532,59,7.034215377643704e-05,0.12602514616653807,120,15.123017539984568,7.034215377643704e-05,15.123017539984568
cheap flights tokyo,Cheapest Tokyo flights,2,0,0,0,0.0,0,0.00010685342567740008,0.3073716491124193,1,0.3073716491124193,0.00010685342567740008,0.3073716491124193
cheap flights tokyo,Best airlines to Japan,3,1,53,1,0.0032467532467532,53,0.00014266659854911268,0.48525078948578115,108,52.407085264464364,0.00014266659854911268,52.407085264464364
weather new york,NYC weather today,1,1,3,1,0.0033112582781456,3,5.4528714827029034e-05,0.047481953784689196,8,0.37985563027751357,5.4528714827029034e-05,0.37985563027751357
weather new york,Weather forecast,2,1,13,1,0.0033112582781456,13,4.905077730654739e-05,0.02027378597859375,28,0.567666007400625,4.905077730654739e-05,0.567666007400625
weather new york,New York climate,3,1,4,1,0.0033112582781456,4,4.4968968722969294e-05,0.0,10,0.0,4.4968968722969294e-05,0.0
learn python,Python tutorial,1,0,0,0,0.0,0,0.00024630327243357897,1.0,1,1.0,0.00024630327243357897,1.0
